,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
1361,31140,Custom_9,Custom_9,"[[64.94999999999999, 67.64, 65.82, 65.32, 67.33000000000001, 65.26, 64.15], [57.9826977961337, 60.61874655065066, 58.72244408264365, 58.09694662902176, 58.868038052555434, 60.43900425223171, 55.384157199675556]]","[800.4857916064577, -0.19877628790326904, -805836.1622471436]",+-
1362,31140,DIABETE3,RESP046,"[[8.52, 10.05, 9.37, 10.96, 12.93, 11.1, 12.37], [6.95, 8.25, 7.63, 9.16, 10.6, 9.85, 9.84]]","[433.44123238398123, -0.10743895289600282, -437145.82268751785]",+-
1363,31140,DRNKANY5,RESP046,"[[55.62, 51.52, 49.54, 48.15, 47.81, 53.16, 50.17], [52.19, 48.23, 46.17, 44.6, 43.83, 50.89, 45.92]]","[-2065.591888263601, 0.5126246918254974, 2080844.2413767222]",-+
1364,31140,_HCVU651,RESP046,"[[78.91, 79.89, 81.95, 87.92, 91.68, 92.8, 88.98], [75.56, 76.73, 78.83, 85.04, 88.94, 91.21, 85.47]]","[1484.6345412924954, -0.36805397186157285, -1497067.8707096793]",+-
1365,31140,_RFHLTH,RESP061,"[[82.38, 78.19, 80.68, 79.04, 79.62, 81.8, 77.61], [79.93, 75.54, 78.05, 76.16, 76.58, 80.13, 74.04]]","[0, -0.4485392230697528, 982.8992575573183]",0-
1366,31140,_RFHYPE5,RESP046,"[[34.22, nan, 37.3, nan, 36.45, nan, 34.64], [31.2, nan, 34.18, nan, 32.9, nan, 30.84]]","[1185.6106433617588, -0.294336982022162, -1193894.2345663977]",+-
1367,31140,_RFSMOK3,RESP046,"[[27.26, 25.92, 23.01, 21.07, 24.5, 21.97, 22.66], [24.14, 22.84, 20.15, 17.93, 20.83, 19.97, 19.01]]","[-937.4377032183037, 0.23255929240591644, 944716.4543792518]",-+
1368,31140,_TOTINDA,RESP046,"[[70.57, 73.68, 70.81, 74.94, 68.24, 75.44, 69.89], [67.47, 70.9, 67.62, 71.96, 64.44, 73.52, 65.81]]","[0, -0.30262655321126053, 680.6711820699671]",0-
1369,31180,BLOODCHO,RESP046,"[[73.35, nan, 75.75, nan, nan, nan, nan], [64.04, nan, 69.69, nan, nan, nan, nan]]","[0, 1.2000000000000033, -2339.8500000000063]",0+
1370,31180,Custom_8,Custom_8,"[[54.519427402862995, nan, nan, nan, nan, nan, nan], [41.336953419073645, nan, nan, nan, nan, nan, nan]]","[0, 0, 54.519427402862995]",00
1371,31180,Custom_9,Custom_9,"[[63.0, nan, 63.46000000000001, nan, nan, nan, nan], [44.623566722565556, nan, 49.654580774203204, nan, nan, nan, nan]]","[0, 0, 63.230000000000004]",00
1372,31180,DIABETE3,RESP046,"[[8.42, nan, 9.68, nan, nan, nan, nan], [5.81, nan, 6.96, nan, nan, nan, nan]]","[0, 0.63, -1258.5100000000002]",0+
1373,31180,DRNKANY5,RESP046,"[[54.33, nan, 53.44, nan, nan, nan, nan], [45.31, nan, 46.97, nan, nan, nan, nan]]","[0, -0.4450000000000002, 949.2250000000005]",0-
1374,31180,_HCVU651,RESP046,"[[70.84, nan, 72.25, nan, nan, nan, nan], [60.9, nan, 65.39, nan, nan, nan, nan]]","[0, 0.7049999999999986, -1346.9149999999975]",0+
1375,31180,_RFHLTH,RESP061,"[[85.66, nan, 80.14, nan, nan, nan, nan], [81.52, nan, 74.99, nan, nan, nan, nan]]","[0, -2.7599999999999976, 5636.019999999994]",0-
1376,31180,_RFHYPE5,RESP046,"[[29.0, nan, 28.46, nan, nan, nan, nan], [22.67, nan, 23.42, nan, nan, nan, nan]]","[0, -0.26999999999999963, 571.9699999999993]",0-
1377,31180,_RFSMOK3,RESP046,"[[17.53, nan, 19.54, nan, nan, nan, nan], [11.63, nan, 14.39, nan, nan, nan, nan]]","[0, 1.004999999999999, -2003.5249999999978]",0+
1378,31180,_TOTINDA,RESP046,"[[77.73, nan, 72.92, nan, nan, nan, nan], [70.63, nan, 67.29, nan, nan, nan, nan]]","[0, -2.405000000000001, 4914.185000000003]",0-
1379,31300,Custom_9,Custom_9,"[[nan, 71.21000000000001, nan, nan, nan, nan, nan], [nan, 52.55213302652204, nan, nan, nan, nan, nan]]","[0, 0, 71.21000000000001]",00
1380,31300,DIABETE3,RESP046,"[[nan, 17.4, nan, nan, nan, nan, nan], [nan, 11.11, nan, nan, nan, nan, nan]]","[0, 0, 17.4]",00
1381,31300,DRNKANY5,RESP046,"[[nan, 26.59, nan, nan, nan, nan, nan], [nan, 18.85, nan, nan, nan, nan, nan]]","[0, 0, 26.59]",00
1382,31300,_HCVU651,RESP046,"[[nan, 65.92, nan, nan, nan, nan, nan], [nan, 56.18, nan, nan, nan, nan, nan]]","[0, 0, 65.92]",00
1383,31300,_RFHLTH,RESP061,"[[nan, 72.74, nan, nan, nan, nan, nan], [nan, 65.66, nan, nan, nan, nan, nan]]","[0, 0, 72.74]",00
1384,31300,_RFSMOK3,RESP046,"[[nan, 24.09, nan, nan, nan, nan, nan], [nan, 16.76, nan, nan, nan, nan, nan]]","[0, 0, 24.09]",00
1385,31300,_TOTINDA,RESP046,"[[nan, 61.03, nan, nan, nan, nan, nan], [nan, 52.41, nan, nan, nan, nan, nan]]","[0, 0, 61.03]",00
1386,31540,Custom_9,Custom_9,"[[nan, nan, nan, 66.07, nan, nan, nan], [nan, nan, nan, 55.400281165841335, nan, nan, nan]]","[0, 0, 66.07]",00
1387,31540,DIABETE3,RESP046,"[[nan, nan, nan, 6.96, nan, nan, nan], [nan, nan, nan, 4.29, nan, nan, nan]]","[0, 0, 6.96]",00
1388,31540,DRNKANY5,RESP046,"[[nan, nan, nan, 65.07, nan, nan, nan], [nan, nan, nan, 59.7, nan, nan, nan]]","[0, 0, 65.07]",00
1389,31540,_HCVU651,RESP046,"[[nan, nan, nan, 90.52, nan, nan, nan], [nan, nan, nan, 86.36, nan, nan, nan]]","[0, 0, 90.52]",00
1390,31540,_RFHLTH,RESP061,"[[nan, nan, nan, 90.75, nan, nan, nan], [nan, nan, nan, 87.91, nan, nan, nan]]","[0, 0, 90.75]",00
1391,31540,_RFSMOK3,RESP046,"[[nan, nan, nan, 11.33, nan, nan, nan], [nan, nan, nan, 7.49, nan, nan, nan]]","[0, 0, 11.33]",00
1392,31540,_TOTINDA,RESP046,"[[nan, nan, nan, 82.13, nan, nan, nan], [nan, nan, nan, 78.09, nan, nan, nan]]","[0, 0, 82.13]",00
1393,31700,BLOODCHO,RESP046,"[[87.17, nan, nan, nan, nan, nan, nan], [84.54, nan, nan, nan, nan, nan, nan]]","[0, 0, 87.17]",00
1394,31700,Custom_8,Custom_8,"[[42.09016863599862, nan, nan, nan, nan, nan, nan], [38.227414403103566, nan, nan, nan, nan, nan, nan]]","[0, 0, 42.09016863599862]",00
1395,31700,Custom_9,Custom_9,"[[62.43, 64.09, nan, nan, nan, nan, nan], [55.91551613709881, 58.277668282005926, nan, nan, nan, nan, nan]]","[0, 1.6600000000000035, -3275.8300000000067]",0+
1396,31700,DIABETE3,RESP046,"[[9.14, 8.71, nan, nan, nan, nan, nan], [7.53, 7.34, nan, nan, nan, nan, nan]]","[0, -0.4299999999999998, 873.8699999999994]",0-
1397,31700,DRNKANY5,RESP046,"[[66.81, 64.54, nan, nan, nan, nan, nan], [63.54, 61.72, nan, nan, nan, nan, nan]]","[0, -2.2699999999999947, 4631.779999999989]",0-
1398,31700,_HCVU651,RESP046,"[[85.82, 84.81, nan, nan, nan, nan, nan], [82.94, 81.95, nan, nan, nan, nan, nan]]","[0, -1.009999999999991, 2116.9299999999816]",0-
1399,31700,_RFHLTH,RESP061,"[[87.34, 87.16, nan, nan, nan, nan, nan], [85.42, 85.3, nan, nan, nan, nan, nan]]","[0, -0.1800000000000068, 449.32000000001364]",0-
1400,31700,_RFHYPE5,RESP046,"[[29.64, nan, nan, nan, nan, nan, nan], [26.78, nan, nan, nan, nan, nan, nan]]","[0, 0, 29.64]",00
1401,31700,_RFSMOK3,RESP046,"[[19.02, 17.66, nan, nan, nan, nan, nan], [16.18, 15.23, nan, nan, nan, nan, nan]]","[0, -1.3599999999999997, 2753.979999999999]",0-
1402,31700,_TOTINDA,RESP046,"[[74.4, 78.91, nan, nan, nan, nan, nan], [71.36, 76.46, nan, nan, nan, nan, nan]]","[0, 4.50999999999999, -8995.209999999981]",0+
1403,31740,BLOODCHO,RESP046,"[[65.64, nan, 65.65, nan, 67.14, nan, nan], [59.78, nan, 60.51, nan, 62.16, nan, nan]]","[0, 0.35623402822180794, -650.9417848996812]",0+
1404,31740,Custom_8,Custom_8,"[[46.28275441803778, nan, 46.839299314546835, nan, 46.90199582960977, nan, nan], [38.21295775851276, nan, 38.68687040520771, nan, 38.62835210144086, nan, nan]]","[0, 0, 46.67468318739813]",00
1405,31740,Custom_9,Custom_9,"[[60.33, nan, 58.96, nan, 57.129999999999995, nan, 57.37], [50.061811260012796, nan, 49.46574910801279, nan, 47.45210766747222, nan, 49.032296479245616]]","[-395.28174932234367, 0.09799965877238898, 398649.5590215703]",-+
1406,31740,DIABETE3,RESP046,"[[6.83, nan, 5.6, nan, 4.72, nan, 6.63], [5.05, nan, 3.91, nan, 3.15, nan, 5.08]]","[-768.7731099488617, 0.1908391942794738, 774232.8631121364]",-+
1407,31740,DRNKANY5,RESP046,"[[60.75, nan, 61.04, nan, 68.32, nan, 62.41], [55.46, nan, 56.1, nan, 63.87, nan, 58.04]]","[0, 0.6616991415653314, -1269.6185452501827]",0+
1408,31740,_HCVU651,RESP046,"[[86.24, nan, 84.3, nan, 86.83, nan, 90.68], [81.5, nan, 80.03, nan, 82.95, nan, 87.8]]","[-1526.7479851772173, 0.37923459676244636, 1536705.7299180503]",-+
1409,31740,_RFHLTH,RESP061,"[[91.02, nan, 91.11, nan, 90.32, nan, 88.44], [88.79, nan, 88.72, nan, 87.6, nan, 85.72]]","[498.65838380034774, -0.12390382864171022, -501628.92793098814]",+-
1410,31740,_RFHYPE5,RESP046,"[[24.2, nan, 21.48, nan, 19.98, nan, 24.78], [20.48, nan, 18.03, nan, 16.61, nan, 21.37]]","[-1873.7775662019897, 0.46519258441289446, 1886896.0010319366]",-+
1411,31740,_RFSMOK3,RESP046,"[[21.85, nan, 19.03, nan, 13.3, nan, 12.07], [16.95, nan, 14.97, nan, 10.05, nan, 9.29]]","[0, -1.790178134794958, 3621.9881606699723]",0-
1412,31740,_TOTINDA,RESP046,"[[82.77, nan, 79.71, nan, 81.67, nan, 77.91], [79.12, nan, 75.57, nan, 78.0, nan, 74.24]]","[0, -0.6121070014196297, 1313.2068095970399]",0-
1413,32580,Custom_9,Custom_9,"[[nan, 75.71000000000001, nan, nan, nan, nan, nan], [nan, 61.359571434971016, nan, nan, nan, nan, nan]]","[0, 0, 75.71000000000001]",00
1414,32580,DIABETE3,RESP046,"[[nan, 13.4, nan, nan, nan, nan, nan], [nan, 9.64, nan, nan, nan, nan, nan]]","[0, 0, 13.4]",00
1415,32580,DRNKANY5,RESP046,"[[nan, 33.76, nan, nan, nan, nan, nan], [nan, 27.8, nan, nan, nan, nan, nan]]","[0, 0, 33.76]",00
1416,32580,_HCVU651,RESP046,"[[nan, 35.44, nan, nan, nan, nan, nan], [nan, 28.82, nan, nan, nan, nan, nan]]","[0, 0, 35.44]",00
1417,32580,_RFHLTH,RESP061,"[[nan, 71.88, nan, nan, nan, nan, nan], [nan, 66.39, nan, nan, nan, nan, nan]]","[0, 0, 71.88]",00
1418,32580,_RFSMOK3,RESP046,"[[nan, 14.14, nan, nan, nan, nan, nan], [nan, 8.99, nan, nan, nan, nan, nan]]","[0, 0, 14.14]",00
1419,32580,_TOTINDA,RESP046,"[[nan, 63.38, nan, nan, nan, nan, nan], [nan, 57.3, nan, nan, nan, nan, nan]]","[0, 0, 63.38]",00
1420,32820,BLOODCHO,RESP046,"[[78.33, nan, 82.95, nan, 81.18, nan, nan], [72.45, nan, 79.25, nan, 76.38, nan, nan]]","[0, 0.7759584288852186, -1481.6153668491418]",0+
1421,32820,Custom_8,Custom_8,"[[50.98940380441721, nan, 45.979505726341166, nan, 46.39073663463907, nan, nan], [42.289104762708085, nan, 40.505436530414414, nan, 39.76073702421128, nan, nan]]","[0, -1.2259594603733925, 2515.971223605547]",0-
1422,32820,Custom_9,Custom_9,"[[66.52000000000001, 68.72, 70.15, 72.24000000000001, 72.3, 70.9, 72.5], [53.08602441568395, 59.95415719967555, 60.96796863433805, 60.374331034450705, 60.89465037800243, 60.352085514188126, 62.14613598698534]]","[1077.139511044102, -0.2671969144637361, -1085484.3423350109]",+-
1423,32820,DIABETE3,RESP046,"[[11.39, 14.07, 12.91, 12.7, 13.26, 11.5, 11.57], [7.84, 11.52, 10.38, 9.64, 10.3, 9.07, 8.83]]","[750.930908275173, -0.1864516015254177, -756077.4260093013]",+-
1424,32820,DRNKANY5,RESP046,"[[45.6, 41.76, 44.45, 43.76, 49.25, 52.46, 56.89], [39.47, 37.72, 40.02, 38.21, 44.0, 47.74, 52.3]]","[-2847.4624659364044, 0.7074366180456908, 2865332.829455462]",-+
1425,32820,_HCVU651,RESP046,"[[75.71, 76.94, 79.83, 79.68, 80.01, 82.01, 80.29], [69.28, 72.96, 75.93, 74.05, 74.6, 77.44, 75.51]]","[778.9718927602911, -0.193180341165342, -785192.1480253859]",+-
1426,32820,_RFHLTH,RESP061,"[[81.34, 79.81, 80.81, 81.51, 80.3, 82.2, 80.84], [76.6, 76.89, 77.69, 77.51, 76.65, 78.93, 77.27]]","[0, 0.02583063191102065, 29.039343745190422]",0+
1427,32820,_RFHYPE5,RESP046,"[[37.34, nan, 37.93, nan, 39.53, nan, 36.6], [31.81, nan, 33.95, nan, 34.77, nan, 32.37]]","[930.8347134709928, -0.23110239301993205, -937265.3999097865]",+-
1428,32820,_RFSMOK3,RESP046,"[[19.68, 23.14, 22.11, 18.45, 19.24, 19.2, 20.07], [14.62, 19.61, 18.37, 14.02, 15.1, 15.4, 15.97]]","[0, -0.2217507908754857, 466.6257040074323]",0-
1429,32820,_TOTINDA,RESP046,"[[62.28, 71.91, 63.71, 78.12, 72.17, 71.59, 68.09], [56.13, 68.54, 59.42, 74.32, 67.64, 67.24, 63.56]]","[3055.717389221179, -0.7583627213068668, -3078074.717570294]",+-
1430,33100,BLOODCHO,RESP046,"[[83.99, nan, 81.63, nan, 83.29, nan, nan], [81.48, nan, 78.85, nan, 80.72, nan, nan]]","[0, -0.16610607707120068, 417.25840929002186]",0-
1431,33100,Custom_8,Custom_8,"[[47.30325038695083, nan, 44.89770917554821, nan, 46.18801776924, nan, nan], [42.89156368334605, nan, 40.655674855406744, nan, 42.24736367949884, nan, nan]]","[0, -0.3143853060875639, 678.9703955143514]",0-
1432,33100,Custom_9,Custom_9,"[[62.43000000000001, 61.95, 62.120000000000005, 60.7, 63.97, 62.209999999999994, 61.480000000000004], [55.5134618485835, 54.661701158706514, 55.64524131723815, 54.86256905822433, 57.52453647904202, 56.14287547515299, 52.14663511910094]]","[0, -0.06458058336096043, 192.14822947175801]",0-
1433,33100,DIABETE3,RESP046,"[[9.62, 10.47, 10.53, 10.78, 10.14, 11.06, 8.52], [7.82, 8.29, 8.59, 9.15, 8.43, 9.32, 6.36]]","[733.2475787944517, -0.1820656620873477, -738255.7496713599]",+-
1434,33100,DRNKANY5,RESP046,"[[57.43, 56.11, 56.32, 53.22, 54.23, 52.05, 55.08], [53.92, 52.44, 53.03, 50.26, 51.07, 49.11, 50.85]]","[-909.6617435165587, 0.22569907898635316, 916633.1854714787]",-+
1435,33100,_HCVU651,RESP046,"[[67.39, 67.91, 67.49, 75.43, 79.46, 76.31, 81.72], [63.74, 63.79, 63.77, 72.31, 76.32, 73.29, 78.09]]","[0, 2.600107872074756, -5163.066567410866]",0+
1436,33100,_RFHLTH,RESP061,"[[79.3, 80.98, 80.97, 79.81, 82.05, 80.71, 83.38], [76.58, 78.2, 78.36, 77.5, 79.7, 78.34, 80.46]]","[0, 0.4876911151857506, -901.0775161375761]",0+
1437,33100,_RFHYPE5,RESP046,"[[31.06, nan, 31.05, nan, 30.71, nan, 30.17], [28.08, nan, 28.13, nan, 27.99, nan, 26.56]]","[133.51378861408844, -0.03318366153452199, -134266.42048677566]",+-
1438,33100,_RFSMOK3,RESP046,"[[14.98, 13.24, 12.44, 14.36, 12.66, 11.43, 13.59], [12.63, 10.83, 10.23, 12.11, 10.43, 9.59, 10.53]]","[-535.045415929332, 0.13277860441778594, 539018.2301882268]",-+
1439,33100,_TOTINDA,RESP046,"[[71.7, 74.68, 69.48, 76.45, 73.24, 68.25, 71.46], [68.56, 71.49, 66.3, 74.06, 70.36, 65.6, 67.54]]","[0, -0.27924219409656653, 634.4275430507524]",0-
1440,33260,BLOODCHO,RESP046,"[[78.07, nan, nan, nan, nan, nan, nan], [63.41, nan, nan, nan, nan, nan, nan]]","[0, 0, 78.07]",00
1441,33260,Custom_8,Custom_8,"[[53.323940053797884, nan, nan, nan, nan, nan, nan], [38.09296695507422, nan, nan, nan, nan, nan, nan]]","[0, 0, 53.323940053797884]",00
1442,33260,Custom_9,Custom_9,"[[57.67, nan, nan, nan, nan, nan, nan], [36.26657971257865, nan, nan, nan, nan, nan, nan]]","[0, 0, 57.67]",00
1443,33260,DIABETE3,RESP046,"[[8.27, nan, nan, nan, nan, nan, nan], [5.09, nan, nan, nan, nan, nan, nan]]","[0, 0, 8.27]",00
1444,33260,DRNKANY5,RESP046,"[[67.3, nan, nan, nan, nan, nan, nan], [57.56, nan, nan, nan, nan, nan, nan]]","[0, 0, 67.3]",00
1445,33260,_HCVU651,RESP046,"[[80.72, nan, nan, nan, nan, nan, nan], [70.08, nan, nan, nan, nan, nan, nan]]","[0, 0, 80.72]",00
1446,33260,_RFHLTH,RESP061,"[[86.5, nan, nan, nan, nan, nan, nan], [81.84, nan, nan, nan, nan, nan, nan]]","[0, 0, 86.5]",00
1447,33260,_RFHYPE5,RESP046,"[[30.11, nan, nan, nan, nan, nan, nan], [20.82, nan, nan, nan, nan, nan, nan]]","[0, 0, 30.11]",00
1448,33260,_RFSMOK3,RESP046,"[[nan, nan, nan, nan, nan, nan, nan], [nan, nan, nan, nan, nan, nan, nan]]",,
1449,33260,_TOTINDA,RESP046,"[[74.94, nan, nan, nan, nan, nan, nan], [66.26, nan, nan, nan, nan, nan, nan]]","[0, 0, 74.94]",00
1450,33340,BLOODCHO,RESP046,"[[80.6, nan, 78.45, nan, 84.03, nan, nan], [76.46, nan, 74.75, nan, 80.62, nan, nan]]","[0, 0.7350753992133728, -1398.669787938138]",0+
1451,33340,Custom_8,Custom_8,"[[42.07196029776675, nan, 45.96558317399618, nan, 44.127097465191, nan, nan], [36.027306664846755, nan, 39.964402307534385, nan, 39.152423856078656, nan, nan]]","[0, 0.6182652905368855, -1200.3823447955012]",0+
1452,33340,Custom_9,Custom_9,"[[63.59, 66.16, 63.9, 64.44, 70.72, 64.38, 67.31], [53.43363746216196, 57.14401419699432, 54.85053040228323, 56.0413096259, 61.78465445547852, 55.9890524968869, 58.775645894386614]]","[0, 0.5556523590381498, -1053.2546441265702]",0+
1453,33340,DIABETE3,RESP046,"[[7.26, 8.87, 8.71, 8.75, 9.73, 9.25, 10.32], [5.36, 6.52, 6.46, 6.99, 7.69, 7.31, 7.56]]","[0, 0.38257172555332886, -761.4421044679552]",0+
1454,33340,DRNKANY5,RESP046,"[[67.05, 65.18, 63.17, 64.57, 65.69, 71.67, 65.91], [62.37, 61.08, 58.84, 60.67, 61.85, 68.02, 61.97]]","[0, 0.32082932101641937, -580.0329699285326]",0+
1455,33340,_HCVU651,RESP046,"[[87.29, 85.57, 83.43, 89.69, 90.59, 89.47, 91.44], [83.8, 82.12, 79.63, 86.53, 87.41, 86.16, 88.21]]","[0, 0.9898403147051402, -1905.502832749891]",0+
1456,33340,_RFHLTH,RESP061,"[[84.44, 85.26, 80.58, 80.6, 83.72, 82.41, 81.01], [81.03, 82.32, 76.95, 77.11, 80.78, 79.31, 77.56]]","[0, -0.43942455132806973, 967.3577140672635]",0-
1457,33340,_RFHYPE5,RESP046,"[[28.3, nan, 34.92, nan, 33.25, nan, 30.53], [24.34, nan, 30.98, nan, 29.7, nan, 26.94]]","[2426.0350766002402, -0.6022299540748801, -2443237.1132660354]",+-
1458,33340,_RFSMOK3,RESP046,"[[24.25, 20.31, 20.78, 17.94, 18.13, 16.11, 14.49], [20.06, 16.92, 17.15, 14.67, 14.9, 13.05, 11.57]]","[0, -1.4958730747030236, 3031.6115469895435]",0-
1459,33340,_TOTINDA,RESP046,"[[78.13, 82.1, 79.79, 77.68, 78.09, 81.2, 75.2], [74.09, 79.02, 76.18, 74.23, 74.58, 78.14, 71.44]]","[946.410014262859, -0.23506878601652093, -952505.1189599514]",+-
1460,33460,BLOODCHO,RESP046,"[[82.21, nan, 81.93, nan, 83.35, nan, nan], [80.86, nan, 80.32, nan, 82.17, nan, nan]]","[0, 0.2593660451676392, -439.70706492520384]",0+
1461,33460,Custom_8,Custom_8,"[[41.06556380002433, nan, 38.98449896252899, nan, 38.23635272945411, nan, nan], [39.10892466803676, nan, 36.44928578296963, nan, 36.5740586725832, nan, nan]]","[0, -0.7342441243846799, 1517.3509490173922]",0-
1462,33460,Custom_9,Custom_9,"[[60.010000000000005, 60.91, 59.89, 61.769999999999996, 61.489999999999995, 62.33, 61.58], [56.820564313236595, 57.662770411566186, 55.87079609872801, 59.16015326120478, 58.77115833487861, 59.720153261204786, 58.72922817468672]]","[0, 0.3350199995821634, -613.712381108822]",0+
1463,33460,DIABETE3,RESP046,"[[7.15, 6.65, 6.85, 7.73, 6.86, 7.98, 6.74], [6.41, 5.83, 5.85, 7.08, 6.27, 7.33, 6.11]]","[0, 0.07058039533879637, -135.0490359398833]",0+
1464,33460,DRNKANY5,RESP046,"[[66.53, 64.67, 65.52, 63.79, 63.4, 65.49, 63.73], [65.0, 63.06, 63.6, 62.5, 62.05, 64.24, 62.34]]","[0, -0.3455695752054649, 760.7364861853094]",0-
1465,33460,_HCVU651,RESP046,"[[87.64, 87.3, 87.73, 91.72, 93.37, 92.54, 90.96], [86.41, 85.97, 86.2, 90.8, 92.49, 91.74, 90.0]]","[0, 0.9513226178537676, -1826.1634946342065]",0+
1466,33460,_RFHLTH,RESP061,"[[88.98, 89.23, 88.43, 88.96, 88.98, 88.1, 88.51], [88.04, 88.19, 87.12, 88.14, 88.14, 87.28, 87.63]]","[0, -0.10220891129008965, 294.54240121426506]",0-
1467,33460,_RFHYPE5,RESP046,"[[24.14, nan, 24.35, nan, 24.84, nan, 24.75], [22.91, nan, 22.7, nan, 23.76, nan, 23.63]]","[0, 0.1177580083819881, -212.6598631632952]",0+
1468,33460,_RFSMOK3,RESP046,"[[17.85, 18.01, 15.61, 15.08, 14.74, 14.27, 13.21], [16.6, 16.72, 14.18, 14.12, 13.7, 13.31, 12.21]]","[0, -0.8077443402531329, 1642.3080165245951]",0-
1469,33460,_TOTINDA,RESP046,"[[79.58, 83.45, 80.07, 81.56, 80.58, 83.72, 78.07], [78.29, 82.22, 78.44, 80.54, 79.44, 82.78, 76.89]]","[0, -0.16881655097156115, 420.6763304407715]",0-
1470,33500,BLOODCHO,RESP046,"[[76.55, nan, 78.35, nan, 76.13, nan, nan], [71.36, nan, 73.78, nan, 69.6, nan, nan]]","[0, -0.1595079999007754, 397.91257755466677]",0-
1471,33500,Custom_8,Custom_8,"[[47.04114957544089, nan, 43.50989151244417, nan, 41.82319716274793, nan, nan], [39.595825715233005, nan, 36.878685032513474, nan, 33.603782495918054, nan, nan]]","[0, -1.2924278910300817, 2645.8448678988043]",0-
1472,33500,Custom_9,Custom_9,"[[60.35, nan, 65.2, 69.25999999999999, 62.78, 68.08, 69.95], [50.83566870452789, nan, 55.58730006709874, 56.263185005548465, 50.3032175622078, 56.47265318860507, 57.46815318151997]]","[0, 1.2342563008439944, -2420.1589536253946]",0+
1473,33500,DIABETE3,RESP046,"[[8.65, nan, 8.73, 8.61, 8.34, 7.78, 8.38], [6.3, nan, 6.26, 6.02, 5.16, 5.58, 5.97]]","[0, -0.102271017525553, 214.4394894428944]",0-
1474,33500,DRNKANY5,RESP046,"[[63.98, nan, 61.09, 61.7, 58.34, 60.63, 56.92], [58.88, nan, 56.33, 55.76, 51.87, 54.99, 50.96]]","[0, -1.0417776311839806, 2158.892713099889]",0-
1475,33500,_HCVU651,RESP046,"[[84.62, nan, 90.1, 88.91, 91.4, 86.15, 85.59], [79.86, nan, 86.51, 84.66, 87.5, 80.8, 79.96]]","[2173.331640635473, -0.5395467969291156, -2188492.6073227995]",+-
1476,33500,_RFHLTH,RESP061,"[[87.18, nan, 87.47, 86.79, 82.92, 82.68, 85.28], [83.73, nan, 84.49, 82.97, 78.0, 78.35, 81.54]]","[0, -0.7094915338357587, 1514.19745726904]",0-
1477,33500,_RFHYPE5,RESP046,"[[28.54, nan, 27.96, nan, 27.88, nan, 30.72], [24.17, nan, 23.94, nan, 22.86, nan, 25.98]]","[-905.5271224267885, 0.22488873037724957, 911566.471370692]",-+
1478,33500,_RFSMOK3,RESP046,"[[24.22, nan, 21.87, 23.77, 18.64, 21.3, 19.08], [19.44, nan, 17.48, 18.14, 13.29, 16.36, 14.36]]","[0, -0.843237510444273, 1720.1033986762259]",0-
1479,33500,_TOTINDA,RESP046,"[[68.25, nan, 72.51, 76.15, 68.91, 74.84, 69.1], [63.35, nan, 67.9, 71.0, 62.79, 70.06, 63.49]]","[1798.8170573966436, -0.4465428953691942, -1811479.0279649957]",+-
1480,33540,BLOODCHO,RESP046,"[[69.24, nan, nan, nan, nan, nan, nan], [64.24, nan, nan, nan, nan, nan, nan]]","[0, 0, 69.24]",00
1481,33540,Custom_8,Custom_8,"[[48.77238590410168, nan, nan, nan, nan, nan, nan], [40.76397810955871, nan, nan, nan, nan, nan, nan]]","[0, 0, 48.77238590410168]",00
1482,33540,Custom_9,Custom_9,"[[52.56, 58.010000000000005, nan, nan, nan, nan, nan], [42.7970649904857, 50.08885740565164, nan, nan, nan, nan, nan]]","[0, 5.450000000000001, -10907.390000000003]",0+
1483,33540,DIABETE3,RESP046,"[[3.89, 3.4, nan, nan, nan, nan, nan], [2.36, 2.15, nan, nan, nan, nan, nan]]","[0, -0.4900000000000002, 989.2800000000003]",0-
1484,33540,DRNKANY5,RESP046,"[[68.01, 64.46, nan, nan, nan, nan, nan], [63.38, 60.3, nan, nan, nan, nan, nan]]","[0, -3.550000000000012, 7207.060000000023]",0-
1485,33540,_HCVU651,RESP046,"[[77.21, 73.41, nan, nan, nan, nan, nan], [72.56, 68.67, nan, nan, nan, nan, nan]]","[0, -3.7999999999999976, 7719.009999999997]",0-
1486,33540,_RFHLTH,RESP061,"[[87.09, 87.18, nan, nan, nan, nan, nan], [84.09, 84.55, nan, nan, nan, nan, nan]]","[0, 0, 87.135]",00
1487,33540,_RFHYPE5,RESP046,"[[27.62, nan, nan, nan, nan, nan, nan], [23.29, nan, nan, nan, nan, nan, nan]]","[0, 0, 27.62]",00
1488,33540,_RFSMOK3,RESP046,"[[23.0, 20.0, nan, nan, nan, nan, nan], [18.61, 16.35, nan, nan, nan, nan, nan]]","[0, -2.9999999999999996, 6055.999999999998]",0-
1489,33540,_TOTINDA,RESP046,"[[81.49, 83.24, nan, nan, nan, nan, nan], [77.9, 80.03, nan, nan, nan, nan, nan]]","[0, 1.7499999999999996, -3437.759999999999]",0+
1490,33660,BLOODCHO,RESP046,"[[76.77, nan, nan, nan, nan, nan, nan], [70.77, nan, nan, nan, nan, nan, nan]]","[0, 0, 76.77]",00
