,Locationabbr,QuestionID,RESPONSEID,Confidence_limit_High_2011,Confidence_limit_High_2012,Confidence_limit_High_2013,Confidence_limit_High_2014,Confidence_limit_High_2015,Confidence_limit_High_2016,Confidence_limit_High_2017,Confidence_limit_Low_2011,Confidence_limit_Low_2012,Confidence_limit_Low_2013,Confidence_limit_Low_2014,Confidence_limit_Low_2015,Confidence_limit_Low_2016,Confidence_limit_Low_2017,Data_value_2011,Data_value_2012,Data_value_2013,Data_value_2014,Data_value_2015,Data_value_2016,Data_value_2017,Sample_Size_2011,Sample_Size_2012,Sample_Size_2013,Sample_Size_2014,Sample_Size_2015,Sample_Size_2016,Sample_Size_2017
1991,41060,_TOTINDA,RESP046,,,,81.77,82.53,85.24,75.51,,,,72.75,74.89,78.54,65.95,,,,77.26,78.71,81.89,70.73,,,,451.0,462.0,529.0,466.0
1992,41180,BLOODCHO,RESP046,81.6,,82.88,,84.27,,,76.16,,77.24,,79.09,,,78.88,,80.06,,81.68,,,2314.0,,1790.0,,1937.0,,
1993,41180,Custom_8,Custom_8,0.5367959354139762,,0.49915303703579555,,0.48024291515209155,,,0.4543298252351112,,0.41391216406338,,0.40344954322205145,,,0.4955628803245437,,0.4565326005495878,,0.4418462291870715,,,994.0,,739.0,,767.0,,
1994,41180,Custom_9,Custom_9,70.81501442702324,74.36764665159936,72.86474284097983,70.7500907815474,70.78090608244455,71.68928354378286,73.06730478899523,58.68498557297676,60.77235334840063,59.935257159020175,56.42990921845261,58.41909391755545,58.29071645621712,59.972695211004755,64.75,67.57,66.4,63.59,64.6,64.99,66.52,1660.0,1328.0,1305.0,1215.0,1385.0,1367.0,1388.0
1995,41180,DIABETE3,RESP046,11.38,12.47,11.3,14.19,11.53,12.99,12.67,8.44,8.71,8.16,10.19,8.59,9.27,9.33,9.91,10.59,9.73,12.19,10.06,11.13,11.0,367.0,279.0,304.0,324.0,311.0,341.0,304.0
1996,41180,DRNKANY5,RESP046,62.08,58.99,60.46,56.33,60.3,63.54,60.78,56.36,52.75,54.18,49.39,54.46,57.62,54.7,59.22,55.87,57.32,52.86,57.38,60.58,57.74,1385.0,1048.0,1027.0,909.0,1162.0,1196.0,1165.0
1997,41180,_HCVU651,RESP046,86.13,86.28,87.09,90.71,90.73,92.74,91.54,81.15,80.6,81.83,84.67,85.99,88.62,86.68,83.64,83.44,84.46,87.69,88.36,90.68,89.11,1544.0,1146.0,1114.0,1110.0,1268.0,1216.0,1193.0
1998,41180,_RFHLTH,RESP061,86.39,85.81,85.24,86.59,86.82,86.38,83.89,82.63,81.39,80.42,82.05,82.86,82.1,79.47,84.51,83.6,82.83,84.32,84.84,84.24,81.68,2141.0,1640.0,1635.0,1523.0,1828.0,1796.0,1771.0
1999,41180,_RFHYPE5,RESP046,35.65,,35.63,,36.37,,34.04,30.51,,29.95,,31.15,,28.78,33.08,,32.79,,33.76,,31.41,1104.0,,873.0,,948.0,,905.0
2000,41180,_RFSMOK3,RESP046,26.77,22.92,23.74,20.22,20.46,23.39,21.9,21.59,17.32,18.36,14.7,15.56,17.95,16.8,24.18,20.12,21.05,17.46,18.01,20.67,19.35,548.0,378.0,374.0,305.0,344.0,378.0,347.0
2001,41180,_TOTINDA,RESP046,75.5,78.19,76.32,78.2,77.61,80.43,77.46,70.32,72.97,70.64,72.28,72.27,75.41,72.36,72.91,75.58,73.48,75.24,74.94,77.92,74.91,1816.0,1504.0,1392.0,1409.0,1551.0,1678.0,1555.0
2002,41420,BLOODCHO,RESP046,80.5,,83.41,,,,,69.4,,71.15,,,,,74.95,,77.28,,,,,510.0,,455.0,,,,
2003,41420,Custom_8,Custom_8,0.5621088207848756,,0.566003157252631,,,,,0.3947957822838368,,0.38197820920699643,,,,,0.4784523015343562,,0.4739906832298137,,,,,230.0,,190.0,,,,
2004,41420,Custom_9,Custom_9,79.79954857249412,,83.91125177801217,,,81.68705526609256,,56.54045142750588,,56.66874822198781,,,59.41294473390744,,68.17,,70.28999999999999,,,70.55,,399.0,,345.0,,,351.0,
2005,41420,DIABETE3,RESP046,10.44,,10.43,,,13.47,,5.66,,5.77,,,7.51,,8.05,,8.1,,,10.49,,72.0,,71.0,,,59.0,
2006,41420,DRNKANY5,RESP046,64.6,,65.28,,,62.46,,52.72,,52.54,,,52.42,,58.66,,58.91,,,57.44,,305.0,,278.0,,,299.0,
2007,41420,_HCVU651,RESP046,78.17,,81.65,,,92.33,,64.65,,66.67,,,84.41,,71.41,,74.16,,,88.37,,314.0,,268.0,,,335.0,
2008,41420,_RFHLTH,RESP061,85.23,,87.93,,,82.32,,75.87,,78.09,,,73.1,,80.55,,83.01,,,77.71,,485.0,,433.0,,,448.0,
2009,41420,_RFHYPE5,RESP046,30.78,,38.53,,,,,21.84,,27.47,,,,,26.31,,33.0,,,,,215.0,,232.0,,,,
2010,41420,_RFSMOK3,RESP046,24.78,,20.62,,,20.59,,15.02,,10.46,,,12.43,,19.9,,15.54,,,16.51,,84.0,,58.0,,,72.0,
2011,41420,_TOTINDA,RESP046,85.1,,86.53,,,81.32,,75.34,,76.61,,,72.06,,80.22,,81.57,,,76.69,,454.0,,377.0,,,443.0,
2012,41460,BLOODCHO,RESP046,,,81.23,,81.78,,,,,71.35,,71.74,,,,,76.29,,76.76,,,,,435.0,,411.0,,
2013,41460,Custom_8,Custom_8,,,0.6295222663870969,,0.6117069909208991,,,,,0.4676071083671304,,0.4487411591572666,,,,,0.5485646873771136,,0.5302240750390829,,,,,191.0,,186.0,,
2014,41460,Custom_9,Custom_9,,,77.16895385219746,,86.19295569087443,,78.43150280844196,,,54.61104614780254,,62.067044309125556,,57.86849719155804,,,65.89,,74.13,,68.15,,,337.0,,332.0,,402.0
2015,41460,DIABETE3,RESP046,,,15.68,,11.65,,12.83,,,9.02,,6.59,,7.49,,,12.35,,9.12,,10.16,,,76.0,,60.0,,75.0
2016,41460,DRNKANY5,RESP046,,,53.11,,59.9,,54.32,,,42.49,,48.96,,44.64,,,47.8,,54.43,,49.48,,,227.0,,246.0,,271.0
2017,41460,_HCVU651,RESP046,,,81.61,,87.77,,87.86,,,70.29,,77.93,,79.36,,,75.95,,82.85,,83.61,,,284.0,,291.0,,373.0
2018,41460,_RFHLTH,RESP061,,,87.01,,88.05,,85.73,,,79.01,,80.75,,78.51,,,83.01,,84.4,,82.12,,,432.0,,415.0,,504.0
2019,41460,_RFHYPE5,RESP046,,,40.33,,37.02,,37.01,,,30.85,,27.42,,28.43,,,35.59,,32.22,,32.72,,,231.0,,193.0,,229.0
2020,41460,_RFSMOK3,RESP046,,,23.85,,22.65,,24.08,,,15.15,,13.55,,16.28,,,19.5,,18.1,,20.18,,,85.0,,77.0,,116.0
2021,41460,_TOTINDA,RESP046,,,74.8,,76.94,,73.23,,,65.12,,66.52,,64.33,,,69.96,,71.73,,68.78,,,345.0,,329.0,,381.0
2022,41540,BLOODCHO,RESP046,,,86.22,,89.01,,,,,79.56,,80.73,,,,,82.89,,84.87,,,,,1862.0,,1881.0,,
2023,41540,Custom_8,Custom_8,,,0.5779862730256305,,0.5668783099771928,,,,,0.49090020302696924,,0.46175371547349636,,,,,0.5344432380262999,,0.5143160127253446,,,,,940.0,,938.0,,
2024,41540,Custom_9,Custom_9,,71.78190483767337,74.30588328730708,76.38174110500954,77.85946672204935,76.86056186354311,77.05535453631302,,56.81809516232665,60.97411671269289,60.29825889499046,58.92053327795065,64.57943813645689,63.30464546368699,,64.30000000000001,67.63999999999999,68.34,68.39,70.72,70.18,,1347.0,1313.0,1273.0,1329.0,1567.0,1363.0
2025,41540,DIABETE3,RESP046,,14.9,15.02,16.02,16.57,14.53,13.51,,10.78,11.26,11.94,10.49,11.15,10.07,,12.84,13.14,13.98,13.53,12.84,11.79,,330.0,338.0,350.0,340.0,380.0,299.0
2026,41540,DRNKANY5,RESP046,,57.59,53.21,52.09,52.4,53.03,54.71,,50.23,46.83,44.41,43.86,47.39,48.05,,53.91,50.02,48.25,48.13,50.21,51.38,,1067.0,989.0,869.0,954.0,1123.0,994.0
2027,41540,_HCVU651,RESP046,,89.03,86.56,88.73,88.35,87.67,88.51,,82.99,79.54,81.29,78.63,82.41,81.97,,86.01,83.05,85.01,83.49,85.04,85.24,,1045.0,1000.0,933.0,909.0,1202.0,960.0
2028,41540,_RFHLTH,RESP061,,82.2,84.95,83.92,83.77,82.96,84.61,,75.62,80.45,78.82,77.61,78.8,80.29,,78.91,82.7,81.37,80.69,80.88,82.45,,1697.0,1649.0,1531.0,1645.0,1903.0,1681.0
2029,41540,_RFHYPE5,RESP046,,,41.25,,43.88,,41.03,,,35.33,,36.0,,35.19,,,38.29,,39.94,,38.11,,,989.0,,985.0,,963.0
2030,41540,_RFSMOK3,RESP046,,23.77,20.81,24.07,26.27,21.26,20.94,,17.31,15.71,17.71,18.31,16.64,15.6,,20.54,18.26,20.89,22.29,18.95,18.27,,345.0,310.0,303.0,293.0,359.0,306.0
2031,41540,_TOTINDA,RESP046,,76.92,73.91,73.82,73.58,72.54,71.4,,71.04,68.07,66.3,64.96,67.52,65.24,,73.98,70.99,70.06,69.27,70.03,68.32,,1520.0,1348.0,1423.0,1304.0,1666.0,1333.0
2032,41620,BLOODCHO,RESP046,74.65,,76.22,,78.26,,,71.01,,72.74,,74.74,,,72.83,,74.48,,76.5,,,4155.0,,3784.0,,3317.0,,
2033,41620,Custom_8,Custom_8,0.5086540639990887,,0.4783692734399974,,0.44111432142080936,,,0.45221371026975654,,0.42415489412176405,,0.38790528642232797,,,0.48043388713442264,,0.45126208378088073,,0.41450980392156866,,,1588.0,,1470.0,,1171.0,,
2034,41620,Custom_9,Custom_9,63.38,62.02794681374028,65.09396243856685,63.07353202543153,63.46794681374029,65.08429454079214,64.0716819125199,55.9,54.432053186259715,57.74603756143316,56.586467974568464,55.87205318625971,55.83570545920785,55.50831808748011,59.64,58.23,61.42,59.83,59.67,60.459999999999994,59.790000000000006,2972.0,2608.0,2725.0,3100.0,2314.0,1757.0,1907.0
2035,41620,DIABETE3,RESP046,7.59,8.02,8.3,8.57,8.63,7.53,8.33,6.03,6.3,6.58,6.97,6.79,5.61,6.29,6.81,7.16,7.44,7.77,7.71,6.57,7.31,464.0,466.0,463.0,500.0,402.0,292.0,308.0
2036,41620,DRNKANY5,RESP046,40.33,38.92,40.37,39.42,39.77,42.52,41.02,36.73,35.08,36.69,36.28,35.97,37.94,36.74,38.53,37.0,38.53,37.85,37.87,40.23,38.88,1818.0,1493.0,1559.0,1794.0,1337.0,1025.0,1138.0
2037,41620,_HCVU651,RESP046,79.19,79.67,82.6,85.12,87.74,88.02,86.83,75.51,75.59,79.16,82.26,84.56,84.06,83.31,77.35,77.63,80.88,83.69,86.15,86.04,85.07,3298.0,2832.0,2982.0,3670.0,2787.0,1981.0,2147.0
2038,41620,_RFHLTH,RESP061,87.73,87.18,88.09,88.16,88.06,88.95,87.01,85.27,84.4,85.59,86.0,85.44,85.81,83.83,86.5,85.79,86.84,87.08,86.75,87.38,85.42,4447.0,3911.0,3978.0,4685.0,3517.0,2630.0,2837.0
2039,41620,_RFHYPE5,RESP046,23.69,,25.67,,25.02,,26.96,20.99,,22.69,,22.04,,23.44,22.34,,24.18,,23.53,,25.2,1529.0,,1409.0,,1183.0,,977.0
2040,41620,_RFSMOK3,RESP046,14.95,14.26,12.36,12.24,11.66,12.53,11.73,12.37,11.44,9.96,10.08,9.16,9.35,9.03,13.66,12.85,11.16,11.16,10.41,10.94,10.38,593.0,470.0,459.0,505.0,353.0,276.0,298.0
2041,41620,_TOTINDA,RESP046,82.57,83.88,80.46,83.38,80.85,86.29,79.62,79.63,80.82,77.2,80.88,77.67,82.95,75.94,81.1,82.35,78.83,82.13,79.26,84.62,77.78,4056.0,3732.0,3430.0,4489.0,2991.0,2514.0,2442.0
2042,41700,BLOODCHO,RESP046,81.92,,80.24,,84.45,,,73.5,,72.48,,76.03,,,77.71,,76.36,,80.24,,,1038.0,,790.0,,669.0,,
2043,41700,Custom_8,Custom_8,0.5285975222720493,,0.5641878929915575,,0.5257620316956383,,,0.4084762134119039,,0.43607402424259656,,0.39896379083676453,,,0.46853686784197657,,0.500130958617077,,0.46236291126620144,,,505.0,,326.0,,296.0,,
2044,41700,Custom_9,Custom_9,74.89627981722849,76.6127301837356,79.34922290440099,76.15683249724385,82.14585525969557,84.11601288167279,82.93624529120385,56.08372018277152,57.30726981626442,60.690777095599,64.16316750275614,60.89414474030443,58.963987118327196,53.40375470879615,65.49000000000001,66.96000000000001,70.02,70.16,71.52,71.53999999999999,68.17,757.0,482.0,599.0,1461.0,495.0,371.0,390.0
2045,41700,DIABETE3,RESP046,14.25,12.7,14.84,15.36,13.89,13.66,17.48,9.39,7.84,9.12,11.88,8.29,7.74,8.54,11.82,10.27,11.98,13.62,11.09,10.7,13.01,197.0,103.0,128.0,376.0,100.0,77.0,88.0
2046,41700,DRNKANY5,RESP046,66.66,63.59,57.76,54.84,55.42,61.15,65.73,58.0,54.23,49.26,49.0,45.66,49.55,51.23,62.33,58.91,53.51,51.92,50.54,55.35,58.48,641.0,432.0,477.0,1116.0,374.0,304.0,332.0
2047,41700,_HCVU651,RESP046,78.78,73.6,71.06,76.29,83.19,83.86,75.39,68.94,62.98,61.54,70.29,73.43,72.26,59.39,73.86,68.29,66.3,73.29,78.31,78.06,67.39,617.0,401.0,455.0,1125.0,430.0,318.0,312.0
2048,41700,_RFHLTH,RESP061,84.82,84.6,80.27,83.21,81.58,82.91,83.97,77.6,77.46,73.09,79.01,73.62,73.15,72.83,81.21,81.03,76.68,81.11,77.6,78.03,78.4,961.0,622.0,707.0,1786.0,612.0,423.0,499.0
2049,41700,_RFHYPE5,RESP046,38.5,,36.32,,31.22,,36.54,30.34,,28.8,,23.66,,24.58,34.42,,32.56,,27.44,,30.56,546.0,,376.0,,287.0,,262.0
2050,41700,_RFSMOK3,RESP046,21.87,21.54,18.26,15.18,16.64,14.36,23.5,14.31,13.78,11.84,11.18,9.78,7.5,12.24,18.09,17.66,15.05,13.18,13.21,10.93,17.87,163.0,113.0,107.0,232.0,76.0,59.0,82.0
2051,41700,_TOTINDA,RESP046,80.65,78.85,74.45,74.63,75.2,78.88,73.48,73.29,70.53,66.49,69.49,66.02,69.2,59.44,76.97,74.69,70.47,72.06,70.61,74.04,66.46,886.0,588.0,616.0,1670.0,490.0,407.0,402.0
2052,41740,BLOODCHO,RESP046,83.81,,,,,,,77.35,,,,,,,80.58,,,,,,,1488.0,,,,,,
2053,41740,Custom_8,Custom_8,0.4991895444600769,,,,,,,0.4079834513205137,,,,,,,0.4535864978902953,,,,,,,606.0,,,,,,
2054,41740,Custom_9,Custom_9,66.01883893532256,67.3940087442266,,,,,,51.98116106467743,50.925991255773404,,,,,,59.0,59.16,,,,,,908.0,610.0,,,,,
2055,41740,DIABETE3,RESP046,11.0,11.63,,,,,,7.24,6.93,,,,,,9.12,9.28,,,,,,163.0,119.0,,,,,
2056,41740,DRNKANY5,RESP046,62.08,65.64,,,,,,54.86,56.74,,,,,,58.47,61.19,,,,,,897.0,625.0,,,,,
2057,41740,_HCVU651,RESP046,83.34,81.28,,,,,,76.64,72.9,,,,,,79.99,77.09,,,,,,957.0,624.0,,,,,
2058,41740,_RFHLTH,RESP061,86.67,87.45,,,,,,81.37,80.95,,,,,,84.02,84.2,,,,,,1416.0,928.0,,,,,
2059,41740,_RFHYPE5,RESP046,32.08,,,,,,,26.2,,,,,,,29.14,,,,,,,612.0,,,,,,
2060,41740,_RFSMOK3,RESP046,15.73,12.94,,,,,,10.95,8.2,,,,,,13.34,10.57,,,,,,187.0,118.0,,,,,
2061,41740,_TOTINDA,RESP046,86.28,86.51,,,,,,80.94,79.25,,,,,,83.61,82.88,,,,,,1317.0,876.0,,,,,
2062,41860,BLOODCHO,RESP046,84.8,,,,,,,79.62,,,,,,,82.21,,,,,,,2053.0,,,,,,
2063,41860,Custom_8,Custom_8,0.4425024125710754,,,,,,,0.36883440776708304,,,,,,,0.40566841016907923,,,,,,,765.0,,,,,,
2064,41860,Custom_9,Custom_9,60.51643004232362,,,,,,,49.76356995767638,,,,,,,55.14,,,,,,,1211.0,,,,,,
2065,41860,DIABETE3,RESP046,9.61,,,,,,,6.39,,,,,,,8.0,,,,,,,188.0,,,,,,
2066,41860,DRNKANY5,RESP046,65.96,,,,,,,59.88,,,,,,,62.92,,,,,,,1402.0,,,,,,
2067,41860,_HCVU651,RESP046,89.82,,,,,,,84.84,,,,,,,87.33,,,,,,,1435.0,,,,,,
2068,41860,_RFHLTH,RESP061,87.43,,,,,,,83.07,,,,,,,85.25,,,,,,,1978.0,,,,,,
2069,41860,_RFHYPE5,RESP046,29.37,,,,,,,24.43,,,,,,,26.9,,,,,,,780.0,,,,,,
2070,41860,_RFSMOK3,RESP046,13.77,,,,,,,9.65,,,,,,,11.71,,,,,,,213.0,,,,,,
2071,41860,_TOTINDA,RESP046,87.09,,,,,,,82.73,,,,,,,84.91,,,,,,,1894.0,,,,,,
2072,41884,BLOODCHO,RESP046,,,86.29,,88.18,,,,,76.97,,81.48,,,,,81.63,,84.83,,,,,451.0,,454.0,,
2073,41884,Custom_8,Custom_8,,,0.5596865512758192,,0.3901873113857886,,,,,0.3975595592227721,,0.2520383163402517,,,,,0.47862305524929566,,0.32111281386302015,,,,,165.0,,133.0,,
2074,41884,Custom_9,Custom_9,,60.62420874478251,56.619163802303575,,61.55371416691587,60.47665193136536,,,38.85579125521748,38.92083619769642,,41.626285833084125,39.36334806863464,,,49.739999999999995,47.769999999999996,,51.589999999999996,49.92,,,282.0,250.0,,269.0,231.0,
2075,41884,DIABETE3,RESP046,,12.04,9.78,,12.34,9.39,,,4.32,3.62,,5.16,3.11,,,8.18,6.7,,8.75,6.25,,,49.0,34.0,,43.0,31.0,
2076,41884,DRNKANY5,RESP046,,73.88,75.88,,64.51,64.76,,,61.92,64.44,,52.39,52.02,,,67.9,70.16,,58.45,58.39,,,373.0,331.0,,356.0,306.0,
2077,41884,_HCVU651,RESP046,,89.17,95.48,,96.06,94.99,,,79.81,89.88,,91.04,89.15,,,84.49,92.68,,93.55,92.07,,,365.0,369.0,,430.0,369.0,
2078,41884,_RFHLTH,RESP061,,90.44,88.22,,93.15,91.65,,,82.68,79.64,,87.81,82.71,,,86.56,83.93,,90.48,87.18,,,511.0,464.0,,512.0,449.0,
2079,41884,_RFHYPE5,RESP046,,,30.24,,30.22,,,,,20.68,,20.7,,,,,25.46,,25.46,,,,,150.0,,143.0,,
2080,41884,_RFSMOK3,RESP046,,15.33,15.8,,13.06,12.99,,,7.21,6.82,,5.5,6.05,,,11.27,11.31,,9.28,9.52,,,54.0,45.0,,41.0,44.0,
2081,41884,_TOTINDA,RESP046,,87.39,89.04,,87.68,87.62,,,77.71,80.1,,76.9,78.48,,,82.55,84.57,,82.29,83.05,,,481.0,406.0,,436.0,438.0,
2082,41940,BLOODCHO,RESP046,84.49,,85.72,,86.72,,,76.33,,77.72,,79.7,,,80.41,,81.72,,83.21,,,760.0,,519.0,,537.0,,
2083,41940,Custom_8,Custom_8,0.49832249612769014,,0.5058415347544687,,0.42667618317230227,,,0.3625157080757672,,0.35588142168214415,,0.30400522531225493,,,0.4304191021017287,,0.43086147821830645,,0.3653407042422786,,,295.0,,189.0,,161.0,,
2084,41940,Custom_9,Custom_9,66.56793415696391,57.55807849003469,60.81303698544719,,58.89068659205349,65.04192013856323,,45.85206584303607,40.281921509965315,39.96696301455281,,41.84931340794652,45.45807986143678,,56.209999999999994,48.92,50.39,,50.370000000000005,55.25,,479.0,337.0,291.0,,303.0,282.0,
2085,41940,DIABETE3,RESP046,13.04,9.97,11.53,,9.07,13.23,,5.74,4.91,5.25,,4.75,6.25,,9.39,7.44,8.39,,6.91,9.74,,76.0,58.0,54.0,,49.0,45.0,
2086,41940,DRNKANY5,RESP046,63.8,60.54,64.1,,64.81,60.71,,53.18,49.56,51.86,,55.13,49.35,,58.49,55.05,57.98,,59.97,55.03,,480.0,355.0,352.0,,360.0,288.0,
2087,41940,_HCVU651,RESP046,91.57,87.12,86.54,,93.76,93.93,,85.11,77.98,76.34,,88.54,87.51,,88.34,82.55,81.44,,91.15,90.72,,569.0,433.0,417.0,,488.0,400.0,
2088,41940,_RFHLTH,RESP061,89.07,91.73,89.51,,91.85,90.78,,81.11,84.67,81.17,,86.25,83.68,,85.09,88.2,85.34,,89.05,87.23,,767.0,604.0,553.0,,585.0,467.0,
2089,41940,_RFHYPE5,RESP046,31.68,,31.85,,25.9,,,22.94,,21.65,,17.94,,,27.31,,26.75,,21.92,,,290.0,,181.0,,140.0,,
2090,41940,_RFSMOK3,RESP046,18.23,12.62,13.15,,9.4,8.22,,9.91,6.5,5.27,,5.0,3.56,,14.07,9.56,9.21,,7.2,5.89,,79.0,52.0,44.0,,47.0,33.0,
2091,41940,_TOTINDA,RESP046,87.68,87.59,84.34,,87.6,83.75,,80.2,79.63,73.88,,80.74,74.93,,83.94,83.61,79.11,,84.17,79.34,,689.0,549.0,456.0,,477.0,428.0,
2092,41980,BLOODCHO,RESP046,,,83.08,,82.85,,,,,79.32,,79.05,,,,,81.2,,80.95,,,,,3116.0,,2941.0,,
2093,41980,Custom_8,Custom_8,,,0.5083607805698274,,0.5419329242268496,,,,,0.4502599090853451,,0.48339135001651057,,,,,0.4793103448275862,,0.5126621371216801,,,,,1294.0,,1334.0,,
2094,41980,Custom_9,Custom_9,,69.27548959277547,71.28765703947477,69.56795188157272,70.94072721263201,71.02376707103778,73.10528818340677,,61.564510407224525,62.41234296052522,61.17204811842728,62.13927278736797,61.59623292896223,62.43471181659322,,65.42,66.85,65.37,66.53999999999999,66.31,67.77,,2519.0,2323.0,2408.0,2202.0,2423.0,1818.0
2095,41980,DIABETE3,RESP046,,17.09,14.88,16.06,17.7,15.9,17.83,,14.59,12.34,13.48,14.96,13.2,14.45,,15.84,13.61,14.77,16.33,14.55,16.14,,735.0,641.0,719.0,688.0,732.0,531.0
2096,41980,DRNKANY5,RESP046,,35.75,36.02,32.97,31.84,30.68,32.27,,32.15,31.9,29.05,27.92,26.56,27.77,,33.95,33.96,31.01,29.88,28.62,30.02,,1166.0,1054.0,956.0,863.0,941.0,766.0
2097,41980,_HCVU651,RESP046,,90.97,91.52,92.88,92.81,92.48,93.74,,88.07,88.5,90.02,89.99,89.3,90.68,,89.52,90.01,91.45,91.4,90.89,92.21,,2556.0,2232.0,2261.0,2120.0,2198.0,1724.0
2098,41980,_RFHLTH,RESP061,,67.54,67.1,66.96,66.67,68.49,66.93,,64.12,63.18,63.2,62.83,64.41,62.43,,65.83,65.14,65.08,64.75,66.45,64.68,,2506.0,2284.0,2265.0,2079.0,2332.0,1717.0
2099,41980,_RFHYPE5,RESP046,,,44.76,,43.47,,46.54,,,40.72,,39.51,,41.8,,,42.74,,41.49,,44.17,,,1817.0,,1683.0,,1418.0
2100,41980,_RFSMOK3,RESP046,,14.06,12.93,12.68,11.79,12.61,13.48,,11.36,9.99,9.9,8.97,9.59,9.84,,12.71,11.46,11.29,10.38,11.1,11.66,,392.0,334.0,338.0,283.0,332.0,265.0
2101,41980,_TOTINDA,RESP046,,60.43,53.41,61.24,53.91,59.86,48.29,,56.83,49.17,57.24,49.75,55.5,43.43,,58.63,51.29,59.24,51.83,57.68,45.86,,2296.0,1820.0,2174.0,1691.0,2117.0,1288.0
2102,42044,BLOODCHO,RESP046,85.29,,,,,,,78.55,,,,,,,81.92,,,,,,,1185.0,,,,,,
2103,42044,Custom_8,Custom_8,0.48566551812385444,,,,,,,0.38664893500114544,,,,,,,0.43615722656249994,,,,,,,487.0,,,,,,
2104,42044,Custom_9,Custom_9,60.78843105576031,,,,,,,46.83156894423969,,,,,,,53.81,,,,,,,687.0,,,,,,
2105,42044,DIABETE3,RESP046,8.22,,,,,,,5.04,,,,,,,6.63,,,,,,,124.0,,,,,,
2106,42044,DRNKANY5,RESP046,63.35,,,,,,,55.47,,,,,,,59.41,,,,,,,708.0,,,,,,
2107,42044,_HCVU651,RESP046,83.47,,,,,,,76.13,,,,,,,79.8,,,,,,,761.0,,,,,,
2108,42044,_RFHLTH,RESP061,88.54,,,,,,,83.52,,,,,,,86.03,,,,,,,1150.0,,,,,,
2109,42044,_RFHYPE5,RESP046,26.79,,,,,,,20.95,,,,,,,23.87,,,,,,,445.0,,,,,,
2110,42044,_RFSMOK3,RESP046,13.14,,,,,,,8.36,,,,,,,10.75,,,,,,,116.0,,,,,,
2111,42044,_TOTINDA,RESP046,84.58,,,,,,,78.12,,,,,,,81.35,,,,,,,1031.0,,,,,,
2112,42140,BLOODCHO,RESP046,79.68,,,,,,,70.32,,,,,,,75.0,,,,,,,684.0,,,,,,
2113,42140,Custom_8,Custom_8,0.49949891906565547,,,,,,,0.36476774760101116,,,,,,,0.4321333333333333,,,,,,,252.0,,,,,,
2114,42140,Custom_9,Custom_9,58.249012645792824,62.828762101683395,,,,,,40.93098735420718,46.431237898316596,,,,,,49.59,54.629999999999995,,,,,,361.0,344.0,,,,,
2115,42140,DIABETE3,RESP046,9.75,8.97,,,,,,5.17,4.57,,,,,,7.46,6.77,,,,,,65.0,52.0,,,,,
2116,42140,DRNKANY5,RESP046,62.49,61.01,,,,,,52.45,51.95,,,,,,57.47,56.48,,,,,,467.0,382.0,,,,,
2117,42140,_HCVU651,RESP046,73.7,71.18,,,,,,61.7,60.64,,,,,,67.7,65.91,,,,,,403.0,349.0,,,,,
2118,42140,_RFHLTH,RESP061,86.99,86.84,,,,,,79.39,80.3,,,,,,83.19,83.57,,,,,,689.0,579.0,,,,,
2119,42140,_RFHYPE5,RESP046,28.03,,,,,,,21.01,,,,,,,24.52,,,,,,,250.0,,,,,,
2120,42140,_RFSMOK3,RESP046,21.58,20.48,,,,,,13.34,13.12,,,,,,17.46,16.8,,,,,,105.0,94.0,,,,,
2121,42140,_TOTINDA,RESP046,84.49,87.49,,,,,,76.85,81.25,,,,,,80.67,84.37,,,,,,633.0,585.0,,,,,
2122,42380,Custom_9,Custom_9,,86.25074447740074,,,,,,,62.60925552259927,,,,,,,74.43,,,,,,,1239.0,,,,,
2123,42380,DIABETE3,RESP046,,12.98,,,,,,,8.94,,,,,,,10.96,,,,,,,253.0,,,,,
2124,42380,DRNKANY5,RESP046,,55.4,,,,,,,44.58,,,,,,,49.99,,,,,,,830.0,,,,,
2125,42380,_HCVU651,RESP046,,83.97,,,,,,,67.81,,,,,,,75.89,,,,,,,942.0,,,,,
2126,42380,_RFHLTH,RESP061,,86.82,,,,,,,82.16,,,,,,,84.49,,,,,,,1491.0,,,,,
2127,42380,_RFSMOK3,RESP046,,29.17,,,,,,,18.19,,,,,,,23.68,,,,,,,311.0,,,,,
2128,42380,_TOTINDA,RESP046,,77.21,,,,,,,68.07,,,,,,,72.64,,,,,,,1334.0,,,,,
2129,42420,BLOODCHO,RESP046,76.96,,83.27,,82.12,,,67.64,,73.75,,73.74,,,72.3,,78.51,,77.93,,,714.0,,605.0,,561.0,,
2130,42420,Custom_8,Custom_8,0.5869237714992045,,0.5523594622572392,,0.503828641918284,,,0.44267512200010406,,0.4149058542629493,,0.375935248752831,,,0.5147994467496543,,0.4836326582600942,,0.4398819453355575,,,298.0,,256.0,,213.0,,
2131,42420,Custom_9,Custom_9,75.60565746617284,87.88198019939642,81.08799332591562,77.38325936501286,79.74356867646279,80.90457715662644,81.40545179739176,56.17434253382716,59.39801980060357,59.512006674084375,58.75674063498712,59.536431323537215,58.61542284337354,60.65454820260823,65.89,73.64,70.3,68.07,69.64,69.75999999999999,71.03,558.0,427.0,471.0,586.0,437.0,386.0,419.0
