,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
1525,33874,_HCVU651,RESP046,"[[nan, 88.19, 88.44, 91.78, 95.59, 93.73, 93.16], [nan, 84.94, 85.68, 88.43, 92.59, 90.71, 90.04]]","[-0.42858224024822233, 1727.9851015628653, -1741656.0401218967, 2012, 2017, 87.35985518898815, 93.49613320245408, 3.3701668040187087, -0.9156555984636725]",+-
1526,33874,_RFHLTH,RESP061,"[[nan, 87.48, 87.99, 89.64, 84.18, 86.26, 88.13], [nan, 85.19, 85.58, 87.11, 79.99, 82.77, 84.82]]","[0.40213362963827604, -1620.4608413697702, 1632561.2987226078, 2012, 2017, 88.9259050397668, 87.60366725362837, -2.275115705347389, 1.7462205910353532]",-+
1527,33874,_RFHYPE5,RESP046,"[[nan, nan, 32.17, nan, 32.65, nan, 31.42], [nan, nan, 28.78, nan, 27.59, nan, 26.87]]","[0, -0.24426528735759148, 524.3863957957984, 2013, 2017, 32.68037234496677, 31.7033111955364, -0.24426528735759148, -0.24426528735759148]",0+
1528,33874,_RFSMOK3,RESP046,"[[nan, 16.39, 18.81, 13.2, 9.86, 13.27, 9.98], [nan, 13.29, 15.75, 10.12, 6.67, 9.72, 7.14]]","[0, -1.4357134846817317, 2905.883830671667, 2012, 2017, 17.22829949202287, 10.049732068614503, -1.4357134846817317, -1.4357134846817317]",0+
1529,33874,_TOTINDA,RESP046,"[[nan, 81.68, 77.95, 83.73, 76.14, 83.1, 82.22], [nan, 79.03, 74.6, 80.63, 71.1, 79.47, 78.32]]","[0, 0.4369937336483704, -800.4766728291783, 2012, 2017, 78.75471927134299, 80.93968793958481, 0.4369937336483704, 0.4369937336483704]",0+
1530,34820,BLOODCHO,RESP046,"[[77.27, nan, 81.02, nan, 82.95, nan, nan], [72.39, nan, 76.88, nan, 79.13, nan, nan]]","[0, 1.4551107917397346, -2848.7355724261324, 2011, 2015, 77.49222976247393, 83.31267292943267, 1.4551107917397346, 1.4551107917397346]",0+
1531,34820,Custom_8,Custom_8,"[[56.29610456839653, nan, 60.05924463095532, nan, 49.36708860759494, nan, nan], [49.205910353006644, nan, 53.01182394534483, nan, 43.7397308384226, nan, nan]]","[0, -1.4123356233880453, 2898.6812992361724, 2011, 2015, 58.47436060281325, 52.82501810926124, -1.4123356233880453, -1.4123356233880453]",0+
1532,34820,Custom_9,Custom_9,"[[63.71000000000001, 63.940000000000005, 66.75, 65.8, 65.71000000000001, 71.12, 67.0], [54.380342985939954, 55.18941144836532, 56.486447983275966, 57.498482066513375, 56.9324775705214, 60.838497191558034, 57.77875821811401]]","[0, 0.8691061683532674, -1683.8989147718562, 2011, 2017, 63.87358978656448, 69.08822679668401, 0.8691061683532674, 0.8691061683532674]",0-
1533,34820,DIABETE3,RESP046,"[[10.58, 9.72, 9.93, 10.42, 11.54, 12.0, 12.95], [8.13, 7.58, 7.52, 8.32, 9.03, 9.16, 10.32]]","[0.13409896214332748, -539.6842348311471, 543002.8770554268, 2011, 2017, 10.309692025650293, 13.108000118518248, -0.3382090906840176, 1.2709784550359018]",--
1534,34820,DRNKANY5,RESP046,"[[52.4, 51.67, 50.29, 49.83, 53.74, 55.03, 50.1], [47.42, 47.4, 45.51, 45.79, 49.41, 50.44, 45.55]]","[0, 0.10308143403908174, -155.6925768907436, 2011, 2017, 51.60418696184979, 52.22267556608426, 0.10308143403908174, 0.10308143403908174]",0-
1535,34820,_HCVU651,RESP046,"[[66.77, 68.44, 69.95, 76.19, 79.34, 80.43, 78.82], [61.26, 63.3, 64.64, 72.07, 74.99, 76.12, 74.17]]","[0, 2.477392451526883, -4915.4182906840115, 2011, 2017, 66.61792933655033, 81.48228404571182, 2.477392451526883, 2.477392451526883]",0+
1536,34820,_RFHLTH,RESP061,"[[79.85, 83.27, 79.63, 78.24, 82.14, 79.41, 77.91], [76.32, 80.31, 76.1, 75.2, 78.95, 75.65, 74.24]]","[0, -0.3618398566348586, 808.6878458488965, 2011, 2017, 81.02789415619577, 78.85685501638659, -0.3618398566348586, -0.3618398566348586]",0-
1537,34820,_RFHYPE5,RESP046,"[[37.41, nan, 39.18, nan, 38.48, nan, 40.22], [33.0, nan, 34.65, nan, 34.56, nan, 35.97]]","[0, 0.39086468644297095, -748.3315031514146, 2011, 2017, 37.697381285399956, 40.04256940405776, 0.39086468644297095, 0.39086468644297095]",0-
1538,34820,_RFSMOK3,RESP046,"[[30.44, 23.79, 22.37, 19.9, 19.88, 18.79, 20.53], [25.81, 20.01, 18.27, 16.63, 16.39, 15.44, 16.57]]","[0.5961094158261407, -2402.668340662898, 2421057.3083389876, 2011, 2017, 29.882106127683073, 20.644423836376518, -5.11627021016011, 2.037042779753847]",+-
1539,34820,_TOTINDA,RESP046,"[[73.82, 77.49, 74.43, 73.38, 76.06, 73.9, 73.6], [69.14, 74.06, 70.06, 69.83, 72.63, 69.96, 69.58]]","[0, -0.1424219001459873, 361.30921470510776, 2011, 2017, 74.89877351152734, 74.0442421106514, -0.1424219001459873, -0.1424219001459873]",0-
1540,34980,BLOODCHO,RESP046,"[[80.38, nan, 84.13, nan, 80.31, nan, nan], [74.66, nan, 81.21, nan, 75.9, nan, nan]]","[0, 0.05411533299994864, -28.026115319636574, 2011, 2015, 80.79981934326014, 81.01628067525994, 0.05411533299994864, 0.05411533299994864]",0+
1541,34980,Custom_8,Custom_8,"[[43.51828813137597, nan, 43.09996434090099, nan, 42.64724193749221, nan, nan], [35.05616313253462, nan, 38.16097244790204, nan, 36.86023251221166, nan, nan]]","[0, -0.21710374768799848, 480.1162364332745, 2011, 2015, 43.520599832709536, 42.652184841957535, -0.21710374768799848, -0.21710374768799848]",0+
1542,34980,Custom_9,Custom_9,"[[68.17, 63.37, 68.22999999999999, 65.32, 65.61, 65.28, 65.39], [54.72520546828625, 56.3037350743126, 59.44656103795329, 55.77406892964336, 55.89178514335066, 56.03484451185379, 56.627939739992655]]","[0, -0.44320222825138245, 958.8025424675058, 2011, 2017, 67.52286145397568, 64.8636480844674, -0.44320222825138245, -0.44320222825138245]",0+
1543,34980,DIABETE3,RESP046,"[[7.89, 9.41, 8.85, 11.28, 8.86, 10.58, 11.78], [5.42, 7.65, 6.85, 8.77, 6.57, 8.15, 9.33]]","[0, 0.5251625888112265, -1047.8562321406757, 2011, 2017, 8.245733958700612, 11.396709491568117, 0.5251625888112265, 0.5251625888112265]",0-
1544,34980,DRNKANY5,RESP046,"[[47.22, 49.06, 44.65, 50.94, 47.25, 53.64, 51.12], [40.69, 45.51, 40.67, 46.04, 42.64, 49.33, 46.73]]","[0, 0.7849833000585758, -1531.737202967235, 2011, 2017, 46.86421345056101, 51.57411325091243, 0.7849833000585758, 0.7849833000585758]",0-
1545,34980,_HCVU651,RESP046,"[[76.46, 82.04, 82.5, 87.16, 86.2, 89.7, 85.79], [69.95, 78.71, 78.93, 83.32, 82.28, 86.35, 82.01]]","[-0.528373569318753, 2129.9555526342424, -2146457.4536176696, 2011, 2017, 76.51520286686718, 86.51609537703916, 4.837056834217947, -1.5034259976073372]",+-
1546,34980,_RFHLTH,RESP061,"[[82.77, 84.65, 84.33, 80.81, 86.44, 83.93, 85.61], [77.99, 82.3, 81.57, 77.36, 83.81, 80.87, 82.85]]","[0, 0.3359826033449496, -592.926338769522, 2011, 2017, 82.73467655717172, 84.75057217724145, 0.3359826033449496, 0.3359826033449496]",0+
1547,34980,_RFHYPE5,RESP046,"[[35.34, nan, 36.52, nan, 32.89, nan, 34.73], [29.5, nan, 32.89, nan, 28.91, nan, 30.77]]","[0, -0.23749659003747303, 513.0830337896136, 2011, 2017, 35.47739122425537, 34.05241168403052, -0.23749659003747303, -0.23749659003747303]",0+
1548,34980,_RFSMOK3,RESP046,"[[22.35, 23.67, 19.47, 23.2, 18.16, 20.5, 15.9], [16.71, 20.49, 16.08, 18.89, 14.71, 16.74, 12.45]]","[-0.2193756863133779, 882.7116328020038, -887928.933095856, 2011, 2017, 22.340559629374184, 16.738769619958475, 0.38262244959787495, -2.249885786162622]",++
1549,34980,_TOTINDA,RESP046,"[[72.9, 74.32, 67.88, 77.81, 69.11, 74.98, 74.94], [67.78, 71.18, 64.04, 73.91, 64.52, 71.26, 71.22]]","[0, 0.21952260479553828, -369.24605343126206, 2011, 2017, 72.21390481256543, 73.53104044133869, 0.21952260479553828, 0.21952260479553828]",0+
1550,35004,BLOODCHO,RESP046,"[[87.08, nan, 87.97, nan, 85.54, nan, nan], [82.73, nan, 85.23, nan, 82.93, nan, nan]]","[0, -0.27853519243147845, 647.4538177967323, 2011, 2015, 87.31954581702917, 86.2054050473032, -0.27853519243147845, -0.27853519243147845]",0-
1551,35004,Custom_8,Custom_8,"[[43.74138723013321, nan, 46.75457542343982, nan, 42.763619359364036, nan, nan], [37.8759220284892, nan, 41.79567463629377, nan, 38.790616535551386, nan, nan]]","[0, -0.009084920552303321, 62.80928617035932, 2011, 2015, 44.53951093967734, 44.503171257468125, -0.009084920552303321, -0.009084920552303321]",0+
1552,35004,Custom_9,Custom_9,"[[62.67, 63.38, 64.8, 63.46000000000001, 62.24, 62.77, 63.25], [52.80245217898591, 54.864713745269626, 56.70491507147701, 54.4745395220946, 55.30780698479911, 55.36124841825561, 55.891161776475855]]","[0, -0.027937388370500315, 119.49794361978302, 2011, 2017, 63.31585560670688, 63.14823127648388, -0.027937388370500315, -0.027937388370500315]",0+
1553,35004,DIABETE3,RESP046,"[[9.75, 6.26, 9.6, 9.88, 8.47, 8.84, 9.66], [7.2, 4.42, 7.25, 7.39, 6.86, 7.06, 7.8]]","[0, 0.05890362938880394, -109.45324375833093, 2011, 2017, 9.001954942553795, 9.355376718886617, 0.05890362938880394, 0.05890362938880394]",0-
1554,35004,DRNKANY5,RESP046,"[[66.5, 59.87, 58.56, 60.98, 61.95, 61.61, 58.58], [61.78, 55.5, 54.56, 56.53, 58.66, 58.0, 55.01]]","[0.32204247163901356, -1297.835181068023, 1307632.5058635864, 2011, 2017, 64.6791830311995, 60.790551194921136, -2.580360135910496, 1.2841495237576055]",+-
1555,35004,_HCVU651,RESP046,"[[85.96, 83.08, 82.71, 87.7, 87.89, 88.88, 91.08], [81.92, 78.77, 79.14, 83.78, 85.11, 85.67, 88.85]]","[0.3139411615125665, -1263.343397723314, 1271052.2934045885, 2011, 2017, 84.76462036580779, 92.03422546200454, -0.672046119771494, 3.0952478183794483]",++
1556,35004,_RFHLTH,RESP061,"[[87.72, 88.81, 84.46, 84.33, 87.06, 84.13, 88.05], [84.68, 86.28, 81.6, 81.04, 84.92, 81.35, 85.95]]","[0.3273822840609341, -1318.9395360483265, 1328502.2682441405, 2011, 2017, 88.43124974495731, 86.96907463949174, -2.207989555249469, 1.7205978534816495]",-+
1557,35004,_RFHYPE5,RESP046,"[[29.29, nan, 32.31, nan, 28.66, nan, 26.68], [25.15, nan, 28.66, nan, 25.9, nan, 23.8]]","[-0.37160620068696587, 1496.2726299470917, -1506154.2898928064, 2011, 2017, 29.529002422001213, 26.186123901978135, 1.6724907841148706, -2.7867836241287023]",++
1558,35004,_RFSMOK3,RESP046,"[[15.74, 14.65, 16.87, 13.25, 13.42, 13.37, 10.52], [12.13, 10.97, 13.62, 10.13, 10.93, 10.67, 8.36]]","[0, -0.680334093371992, 1384.2161707372304, 2011, 2017, 16.064308966154385, 11.982304405922605, -0.680334093371992, -0.680334093371992]",0+
1559,35004,_TOTINDA,RESP046,"[[72.73, 78.59, 71.43, 73.86, 74.41, 73.38, 75.21], [68.24, 75.22, 67.63, 69.84, 71.49, 70.15, 72.05]]","[0, 0.09552578160905612, -118.38981581282131, 2011, 2017, 73.71253100299053, 74.28568569264486, 0.09552578160905612, 0.09552578160905612]",0+
1560,35084,BLOODCHO,RESP046,"[[83.26, nan, 83.76, nan, 85.06, nan, nan], [81.2, nan, 81.96, nan, 82.96, nan, nan]]","[0, 0.4510479366647674, -823.9084919956267, 2011, 2015, 83.14890863722053, 84.95310038387959, 0.4510479366647674, 0.4510479366647674]",0+
1561,35084,Custom_8,Custom_8,"[[43.69445111698295, nan, 45.57067812798471, nan, 41.511873971314365, nan, nan], [40.716825264663655, nan, 42.644083980826736, nan, 38.20984114441626, nan, nan]]","[0, -0.592205748994798, 1235.6170470658476, 2011, 2015, 44.69128583730867, 42.322462841329525, -0.592205748994798, -0.592205748994798]",0+
1562,35084,Custom_9,Custom_9,"[[63.23, 61.59, 62.3, 63.67, 63.92, 62.81999999999999, 62.510000000000005], [58.59076514929455, 57.61085436305732, 57.79994444478737, 59.034657509956794, 58.538364560842126, 56.485104578605885, 56.51316750275615]]","[0, 0.015908167106363016, 30.86887699050456, 2011, 2017, 62.860201041400586, 62.95565004403876, 0.015908167106363016, 0.015908167106363016]",0-
1563,35084,DIABETE3,RESP046,"[[8.79, 8.52, 7.88, 9.33, 9.25, 9.6, 8.98], [7.46, 7.54, 6.82, 8.13, 7.92, 7.82, 7.61]]","[0, 0.1428932479249422, -278.793566807866, 2011, 2017, 8.564754769192803, 9.422114256742418, 0.1428932479249422, 0.1428932479249422]",0-
1564,35084,DRNKANY5,RESP046,"[[64.11, 62.01, 59.7, 56.78, 55.82, 59.07, 58.87], [61.76, 60.03, 57.47, 54.51, 53.13, 55.74, 55.95]]","[0.4886654608642579, -1969.192624482231, 1983888.62222214, 2011, 2017, 64.50664419680834, 59.417755471076816, -3.780140886185791, 2.0838446441853193]",+-
1565,35084,_HCVU651,RESP046,"[[79.84, 80.49, 81.49, 83.46, 86.28, 86.89, 85.56], [77.49, 78.57, 79.47, 81.4, 83.91, 84.17, 83.15]]","[-0.14392960886727818, 580.9791400479111, -586201.141942053, 2011, 2017, 79.15495235042181, 86.53900553355925, 2.0942531837182514, 0.36709787731092547]",+-
1566,35084,_RFHLTH,RESP061,"[[83.16, 85.91, 84.79, 84.59, 83.38, 84.38, 83.47], [81.4, 84.62, 83.24, 82.92, 81.42, 82.17, 81.55]]","[-0.10395988075311677, 418.6899633407394, -421475.39971130627, 2011, 2017, 83.77965574525297, 83.41703774838243, 0.5633229517037535, -0.6841956173336712]",--
1567,35084,_RFHYPE5,RESP046,"[[29.56, nan, 30.48, nan, 30.71, nan, 31.12], [27.56, nan, 28.52, nan, 28.48, nan, 28.69]]","[-0.028802934404332275, 116.26491996512111, -117296.59459080952, 2011, 2017, 29.607572866385453, 31.08777397320955, 0.4195177908967054, 0.0738825780447172]",-+
1568,35084,_RFSMOK3,RESP046,"[[15.86, 15.97, 13.52, 15.51, 11.99, 12.19, 12.18], [14.04, 14.36, 11.93, 13.67, 10.19, 9.98, 10.18]]","[0, -0.717784935018965, 1459.527623616207, 2011, 2017, 16.062119293068235, 11.75540968295445, -0.717784935018965, -0.717784935018965]",0+
1569,35084,_TOTINDA,RESP046,"[[74.0, 75.12, 74.77, 77.39, 74.75, 72.8, 72.19], [71.94, 73.4, 72.79, 75.45, 72.44, 69.78, 69.66]]","[-0.2986186573296086, 1202.4416500121083, -1210386.1596830685, 2011, 2017, 74.01539280707948, 71.64958253805526, 1.3974102324223168, -2.186013655532861]",--
1570,35300,BLOODCHO,RESP046,"[[84.24, nan, nan, nan, nan, nan, nan], [81.01, nan, nan, nan, nan, nan, nan]]","[0, 0, 84.24, 2011, 2011, 84.24, 84.24, 0, 0]",00
1571,35300,Custom_8,Custom_8,"[[42.05840455840456, nan, nan, nan, nan, nan, nan], [37.568401847356185, nan, nan, nan, nan, nan, nan]]","[0, 0, 42.05840455840456, 2011, 2011, 42.05840455840456, 42.05840455840456, 0, 0]",00
1572,35300,Custom_9,Custom_9,"[[61.92, 64.46, nan, nan, nan, nan, nan], [54.24976532301651, 58.0746104269199, nan, nan, nan, nan, nan]]","[0, 2.539999999999991, -5046.019999999983, 2011, 2012, 61.91999999999916, 64.45999999999913, 2.539999999999991, 2.539999999999991]",0-
1573,35300,DIABETE3,RESP046,"[[10.69, 10.18, nan, nan, nan, nan, nan], [8.69, 8.34, nan, nan, nan, nan, nan]]","[0, -0.5099999999999999, 1036.2999999999997, 2011, 2012, 10.689999999999827, 10.179999999999836, -0.5099999999999999, -0.5099999999999999]",0+
1574,35300,DRNKANY5,RESP046,"[[61.45, 60.48, nan, nan, nan, nan, nan], [57.75, 57.36, nan, nan, nan, nan, nan]]","[0, -0.9700000000000056, 2012.120000000011, 2011, 2012, 61.44999999999959, 60.47999999999979, -0.9700000000000056, -0.9700000000000056]",0+
1575,35300,_HCVU651,RESP046,"[[85.76, 86.63, nan, nan, nan, nan, nan], [82.6, 84.14, nan, nan, nan, nan, nan]]","[0, 0.8699999999999903, -1663.8099999999808, 2011, 2012, 85.75999999999976, 86.62999999999965, 0.8699999999999903, 0.8699999999999903]",0+
1576,35300,_RFHLTH,RESP061,"[[82.55, 84.23, nan, nan, nan, nan, nan], [79.59, 81.88, nan, nan, nan, nan, nan]]","[0, 1.6800000000000073, -3295.9300000000144, 2011, 2012, 82.55000000000018, 84.23000000000002, 1.6800000000000073, 1.6800000000000073]",0+
1577,35300,_RFHYPE5,RESP046,"[[29.97, nan, nan, nan, nan, nan, nan], [26.89, nan, nan, nan, nan, nan, nan]]","[0, 0, 29.97, 2011, 2011, 29.97, 29.97, 0, 0]",00
1578,35300,_RFSMOK3,RESP046,"[[17.9, 18.31, nan, nan, nan, nan, nan], [15.08, 15.78, nan, nan, nan, nan, nan]]","[0, 0.4100000000000002, -806.6100000000004, 2011, 2012, 17.90000000000009, 18.31000000000006, 0.4100000000000002, 0.4100000000000002]",0-
1579,35300,_TOTINDA,RESP046,"[[69.81, 75.95, nan, nan, nan, nan, nan], [66.2, 73.19, nan, nan, nan, nan, nan]]","[0, 6.139999999999999, -12277.729999999996, 2011, 2012, 69.81000000000131, 75.95000000000255, 6.139999999999999, 6.139999999999999]",0+
1580,35380,BLOODCHO,RESP046,"[[80.02, nan, 79.97, nan, 83.58, nan, nan], [77.04, nan, 75.58, nan, 80.17, nan, nan]]","[0, 0.9499448573332885, -1831.3338401212006, 2011, 2015, 79.00526797604243, 82.80504740537572, 0.9499448573332885, 0.9499448573332885]",0+
1581,35380,Custom_8,Custom_8,"[[47.27568107973007, nan, 48.30561460547706, nan, 45.78846614022494, nan, nan], [42.52593759716165, nan, 42.05103025482104, nan, 40.71775024902772, nan, nan]]","[0, -0.39778513160884243, 848.0693185233198, 2011, 2015, 48.12341885793762, 46.53227833150231, -0.39778513160884243, -0.39778513160884243]",0+
1582,35380,Custom_9,Custom_9,"[[68.86, 64.62, 64.54, 66.94, 65.92, 67.41, 70.78], [61.6446483107197, 56.91044099834498, 55.23881190384799, 60.732649518514364, 57.59055824199485, 56.88040361647228, 61.06145587034766]]","[0.5009708299870507, -2017.4543587919363, 2031182.0321232467, 2011, 2017, 67.97053072392009, 70.70739709935151, -2.5496805840184606, 3.461969375826129]",--
1583,35380,DIABETE3,RESP046,"[[10.79, 12.29, 12.45, 10.54, 11.85, 11.75, 15.26], [8.95, 10.13, 9.73, 8.97, 9.69, 8.99, 11.81]]","[0.21802947402304895, -877.8299015956625, 883590.6321461092, 2011, 2017, 12.274552798713557, 14.63147141376976, -0.9153570749596156, 1.7009966133169883]",--
1584,35380,DRNKANY5,RESP046,"[[57.67, 57.92, 54.53, 57.85, 57.59, 58.36, 58.3], [54.24, 54.22, 49.98, 55.01, 53.65, 53.52, 53.83]]","[0.18293257222975853, -736.6030142892012, 741564.6384207356, 2011, 2017, 57.43362353532575, 58.92994344886392, -0.848208781112362, 1.346982085644754]",--
1585,35380,_HCVU651,RESP046,"[[74.58, 76.1, 74.44, 80.48, 81.23, 85.75, 88.15], [70.91, 72.08, 69.25, 77.7, 77.17, 81.69, 84.56]]","[0.40265419030220423, -1619.438886487239, 1628383.7924382216, 2011, 2017, 74.4584515246097, 89.1716038249433, 0.036266908226480155, 4.868117191852889]",++
1586,35380,_RFHLTH,RESP061,"[[77.03, 80.68, 78.91, 81.61, 80.47, 81.0, 78.89], [74.19, 77.84, 75.42, 79.59, 77.47, 77.32, 75.24]]","[-0.26721101167318373, 1076.633853890973, -1084399.6015217067, 2011, 2017, 77.41491427225992, 79.26230750069954, 1.9111649414278418, -1.2953671986501831]",+-
1587,35380,_RFHYPE5,RESP046,"[[37.77, nan, 37.57, nan, 34.6, nan, 39.08], [34.61, nan, 33.43, nan, 31.05, nan, 35.0]]","[0, 0.13125401565655576, -226.99418966782335, 2011, 2017, 36.957635817510294, 37.74515991144963, 0.13125401565655576, 0.13125401565655576]",0-
1588,35380,_RFSMOK3,RESP046,"[[24.22, 22.78, 23.45, 21.93, 21.58, 19.01, 21.72], [21.14, 19.13, 19.22, 19.44, 18.13, 15.03, 17.92]]","[0, -0.6169073619308407, 1264.5539791840533, 2011, 2017, 23.953274341132555, 20.251830169547702, -0.6169073619308407, -0.6169073619308407]",0+
1589,35380,_TOTINDA,RESP046,"[[65.5, 73.82, 71.62, 73.86, 70.81, 76.49, 74.51], [62.21, 70.39, 67.52, 71.33, 67.14, 72.39, 70.34]]","[0, 1.0833790402423915, -2109.5935070901874, 2011, 2017, 69.08174283726203, 75.58201707871649, 1.0833790402423915, 1.0833790402423915]",0+
1590,35614,BLOODCHO,RESP046,"[[nan, nan, 83.52, nan, 83.73, nan, nan], [nan, nan, 82.25, nan, 82.53, nan, nan]]","[0, 0.105000000000004, -127.84500000000807, 2013, 2015, 83.51999999999998, 83.72999999999999, 0.105000000000004, 0.105000000000004]",0+
1591,35614,Custom_8,Custom_8,"[[nan, nan, 45.91714559386973, nan, 43.281977785739876, nan, nan], [nan, nan, 43.86691153958403, nan, 41.37486213104206, nan, nan]]","[0, -1.3175839040649289, 2698.2135444765713, 2013, 2015, 45.91714559386946, 43.281977785739855, -1.3175839040649289, -1.3175839040649289]",0+
1592,35614,Custom_9,Custom_9,"[[nan, 58.48, 59.67, 59.42, 58.199999999999996, 58.379999999999995, 59.1], [nan, 54.370888173826366, 56.512073465072376, 56.013697018760666, 55.24045611622331, 55.331114957890335, 56.15020339684242]]","[0, -0.01839955542251232, 95.9195156648725, 2012, 2017, 58.89961015477771, 58.80761237766515, -0.01839955542251232, -0.01839955542251232]",0+
1593,35614,DIABETE3,RESP046,"[[nan, 9.93, 10.99, 10.13, 9.81, 10.06, 10.47], [nan, 8.6, 9.95, 9.17, 8.97, 9.2, 9.59]]","[0, 0.013220016285754236, -16.401049226597465, 2012, 2017, 10.197623540340057, 10.263723621768829, 0.013220016285754236, 0.013220016285754236]",0-
1594,35614,DRNKANY5,RESP046,"[[nan, 56.74, 54.34, 52.4, 52.8, 55.63, 54.77], [nan, 54.56, 52.73, 50.66, 51.27, 54.08, 53.26]]","[0.5109360946234479, -2058.730943944918, 2073880.3488174535, 2012, 2017, 56.57543362095021, 55.728340085595846, -2.7240991801636483, 2.385261766070471]",+-
1595,35614,_HCVU651,RESP046,"[[nan, 78.35, 79.98, 82.26, 85.41, 86.54, 86.07], [nan, 76.23, 78.49, 80.69, 84.1, 85.36, 84.91]]","[-0.19945305736526858, 805.3281144698797, -812827.3620306307, 2012, 2017, 78.1068278994644, 86.76555962534621, 2.729011632038919, 0.7344810583862227]",+-
1596,35614,_RFHLTH,RESP061,"[[nan, 81.37, 80.12, 80.94, 82.39, 82.31, 81.62], [nan, 79.63, 78.81, 79.57, 81.27, 81.19, 80.48]]","[0, 0.21248881741257236, -346.5964242821777, 2012, 2017, 80.93107635191791, 81.9935204389808, 0.21248881741257236, 0.21248881741257236]",0+
1597,35614,_RFHYPE5,RESP046,"[[nan, nan, 30.74, nan, 28.43, nan, 28.89], [nan, nan, 29.35, nan, 27.18, nan, 27.64]]","[0, -0.485305666933974, 1007.274659761203, 2013, 2017, 30.354352223113324, 28.41312955537751, -0.485305666933974, -0.485305666933974]",0+
1598,35614,_RFSMOK3,RESP046,"[[nan, 14.78, 14.9, 12.95, 12.85, 11.91, 12.27], [nan, 13.29, 13.7, 11.77, 11.79, 10.91, 11.29]]","[0, -0.6295318968179918, 1281.4594273326318, 2012, 2017, 14.84125093483226, 11.69359145074236, -0.6295318968179918, -0.6295318968179918]",0+
1599,35614,_TOTINDA,RESP046,"[[nan, 74.15, 72.42, 73.13, 70.28, 71.74, 71.48], [nan, 72.23, 70.97, 71.62, 68.83, 70.39, 70.07]]","[0.18006034324631845, -725.9937508318843, 731863.3632838806, 2012, 2017, 74.13476065383293, 71.48162119160406, -1.4309296086988752, 0.3696738237642876]",-+
1600,35644,BLOODCHO,RESP046,"[[82.9, nan, nan, nan, nan, nan, nan], [81.35, nan, nan, nan, nan, nan, nan]]","[0, 0, 82.9, 2011, 2011, 82.9, 82.9, 0, 0]",00
1601,35644,Custom_8,Custom_8,"[[45.83835946924005, nan, nan, nan, nan, nan, nan], [43.43657328606009, nan, nan, nan, nan, nan, nan]]","[0, 0, 45.83835946924005, 2011, 2011, 45.83835946924005, 45.83835946924005, 0, 0]",00
1602,35644,Custom_9,Custom_9,"[[56.69, nan, nan, nan, nan, nan, nan], [53.149943503275686, nan, nan, nan, nan, nan, nan]]","[0, 0, 56.69, 2011, 2011, 56.69, 56.69, 0, 0]",00
1603,35644,DIABETE3,RESP046,"[[9.85, nan, nan, nan, nan, nan, nan], [8.83, nan, nan, nan, nan, nan, nan]]","[0, 0, 9.85, 2011, 2011, 9.85, 9.85, 0, 0]",00
1604,35644,DRNKANY5,RESP046,"[[57.54, nan, nan, nan, nan, nan, nan], [55.62, nan, nan, nan, nan, nan, nan]]","[0, 0, 57.54, 2011, 2011, 57.54, 57.54, 0, 0]",00
1605,35644,_HCVU651,RESP046,"[[79.83, nan, nan, nan, nan, nan, nan], [78.05, nan, nan, nan, nan, nan, nan]]","[0, 0, 79.83, 2011, 2011, 79.83, 79.83, 0, 0]",00
1606,35644,_RFHLTH,RESP061,"[[81.44, nan, nan, nan, nan, nan, nan], [80.01, nan, nan, nan, nan, nan, nan]]","[0, 0, 81.44, 2011, 2011, 81.44, 81.44, 0, 0]",00
1607,35644,_RFHYPE5,RESP046,"[[29.0, nan, nan, nan, nan, nan, nan], [27.39, nan, nan, nan, nan, nan, nan]]","[0, 0, 29.0, 2011, 2011, 29.0, 29.0, 0, 0]",00
